上手くできた時はね本当に嬉しいです	そうでしょうねーあったとき
えー大学生が学帽かぶった大学生がちょっと坊やそのミットとグローブ貸してってあーバット貸してって	笑
もう趣味はすごい多趣味ですあと書道も	あっ
だんだん	なっ
えーまず挙げられるのはゴルフですね	あっゴルフですね
ドジョウをドジョウの上がったり下がったりするその姿を見ながらあードジョウっていうのは	ふーん
たけ竹とんぼを	へーえーえー
忙しい合間を縫って	ねー優しーお嬢さん
メールなりで楽しい生活を送っております	あっそーですかーなによりですねーお孫さんとはい
でジャイアンツが勝てばすごくあのいい気分になった	あははははは
今はもう八十台に入っておりますので一番したい	見えないです
元気でしてあげたいことばかりです何事もして	すごい
たまたままた病気をしてしまって	うーんそうだったんですか
それから絵が好きなので	へー
ことがまー一番嬉しいです	そーなんですねご自分のはいうーん
えーあーいうところにまた行ってみたいなというと非常にうれしいことに必ずそれを調べてですねそれで	へー
今は今でしたら大丈夫と思うんですけれどもあんなち血が白衣に飛んで	とんでも
ま自分自身の中でやはりそれが一番あー嬉しかったかなーということで	そうですね
今回それが立ち直ってすごい元気になったって	あーあー良かったですねー
お互いに労わりあって	そうですねー長生きして
たくさんまだありますけれども	えーそーでしょーねー
あーまー	はー
もーよく見たもんです	あーそーなんですね
生き続けております	はいあーそーなんですねー
菊は栽培できませんです	そーですかー
あのはたちちょいとの時のあの突き抜けるような喜びというのは	そーですねー
んでもうその晩は飲めないビールで乾杯をして	へー
こちらの会社さんがございます若松河田と言う駅をわたくしは存じませんで	あああ
友達と一緒にやるってことは	えっ
その気持ちが一番嬉しかったですそれに	っそうなんですね
あのー満州から引き揚げてきたんでね	あっ
いたあのわが校が	あはい
えーとそうですね昨日のことですけどえーと私弓道をやってまして	はい
お前はだめだだめだってことは言わないで根気よく	はあ
川を堰き止めて	うんはい
えーと入院するにあたってはえー他人には一切口外しないっていう	あっ
でそのびっくりするほどのものを持ってきて私もそのびっくりして腰抜けちゃって	へえ
私に	もう
一人しかいなかったのは残念ですが	でもえー
もー全く芸術性のない風呂屋のペンキ画はそれなりにいんですけども	そんなうん
王とか長嶋の	あーはい
はい若いこと頃はお花とかお茶とかまー一応は親から	一通り
かくれんぼとか鬼ごっことか	はぁーはいはいかくれんぼに鬼ごっこ
それで娘は子供が産まれなかったんですが	まー
どんどん打ち込んでいって	打ち込んでいたんですねー
計画して	一緒にはい
