,input,answer,predict
20270,"え 白紙 だっ た ん です ね 
","_はあ はい 
","あ そう な ん です か 
"
20271,"夫 が 亡くなっ ちゃっ て 生活 が し て いけ なく なっ た もん です から 子供 が 3 人 も おり まし て 
","_あー 
","あー 
"
20272,"ゆう うち に は 
","_おう ご 自宅 に は 
","あー そう な ん です ね 
"
20273,"コーヒー を 一杯 
","_あっ は 
","あっ 
"
20274,"近く の 空き地 で 
","_空き地 で 
","あ はい 
"
20275,"孫 二人 と それ から ワン ちゃん 二 匹 で その 世話 で もう 追わ れ て 
","_あー 忙しい です ね 
","あ そう な ん です ね 
"
20276,"でき た と いう こと が まー 平凡 な 
","_そう です ね 
","あー そう な ん です ね 
"
20277,"旅館 の 女将 さん そう いう の に なり たい な と は 思っ て い まし た 
","_うん なるほど 
","あー そう な ん です か 
"
20278,"肩こり が ひどい ん で 
","_あっはっはっ はっはっはっ 
","あ 
"
20279,"仲良く なる ため に は 
","_ふーん 
","あー そう な ん です か 
"
20280,"玉 が つい た よう な それ を 取っ て き て 
","_ああ 
","あー 
"
20281,"あのー 意向 は 学 女性 で も 学 だけ つけ て おけ ば 何 と か なる って いう 教育 方針 でし た の で 
","_ええ ありがたかっ た です ね 
","あー そう な ん です ね 
"
20282,"話 を 
","_へえ 
","あ 
"
20283,"えー んー 
","_地下 鉄 で 
","そう です ね 
"
20284,"って 小さい 頃 なん に なり たい って あまり 思わ な 
","_あ そう でし た か 
","あ そう な ん です か 
"
20285,"とても 
","_可愛い です ね 
","はい 
"
20286,"けれど も その わたくし は センス が なく て なん か やぼったい い 塗絵 に 
","_うふ 
","あー 
"
20287,"全然 し て ませ ん 
","_あー 火事 だっ た ん です かー 
","あー そう な ん です か 
"
20288,"で も 今 は 主人 が えー 船 は 嫌い な の で ちょっと 
","_ああ 
","あー 
"
20289,"時間 が ぎりぎり に なっ て しまい まし た 
","_大丈夫 です 間に合っ た の で 大丈夫 です 
","あー そう な ん です ね 
"
20290,"君 七十 五 歳 ぐらい まで が もう す 
","_あー 
","あ はい 
"
20291,"どんどん 打ち込ん で いっ て 
","_へえ 
","あー そう な ん です か 
"
20292,"友達 が い なく なっ たり し て 
","_うん うーん 
","あー 
"
20293,"三 つ 上 の 兄 も い まし て 男の子 達 と よく 遊び まし て その 頃 は ビー玉 と か 
","_あ ビー玉 です ね 
","あ はい 
"
20294,"あの 楽 でし た 
","_大 江戸 線 ね はい 
","あー そう な ん です ね 
"
20295,"ずっと すい て おり まし た の で 
","_あっ そー です かー よかっ た です ねー 
","あー そう な ん です か 
"
20296,"いま まで 想像 が つか ない 時代 の 歴史 を 感じる と いう こと 
","_わー 
","あー 
"
20297,"洋裁 和裁 お 花 と 
","_はー はい はい うーん 
","あー はい はい はい 
"
20298,"そして し て もらい たい 
","_そう な の うん 
","そう です か 
"
20299,"うれしい こと で 
","_その 第 一 歩 です ね 
","あー そう な ん です ね 
"
20300,"これ は ラグビー って いう の は ほんと に あの 試合 を やっ て いる 時 は 敵 と 味方 で 
","_あー 
","あー 
"
20301,"あー 公園 みたい に なっ て ます けど 
","_はー 
","あー そう な ん です ね 
"
20302,"です けど も 
","_とんでも ない です 
","はい あー そう な ん です ね 
"
20303,"具体 的 で は ない か も しれ ませ ん が 
","_はい 大丈夫 です 
","あ そう な ん です か 
"
20304,"そっち の ほう が ちょっと 好き だっ た と 
","_はあ 
","あ はい 
"
20305,"ちょっと 覚え て い ない し 
","_うん そう です 
","あー そう な ん です か 
"
20306,"遊び が 
","_へえ 
","あー そう な ん です ね 
"
20307,"あんまり 座っ て 何 か やる って こと も でき ない の で お陰 様 で それ が 治り まし た の で 
","_あ そう な ん です か 
","あ そう な ん です か 
"
20308,"江戸 大 江戸 線 乗る って いう 事 は 
","_あ 
","あ はい 
"
20309,"今 あのー 
","_羨ましい です 
","そう です よ ね 
"
20310,"そう いう こと で 自分 たち で 工夫 を し て 何 か を 作る と 
","_あ 自分 達 で 
","あ そう な ん です ね 
"
20311,"帰り に は 孫 たち と 一緒 に です ね 食事 を し た と いう こと で 非常 に これ も うれしい と 
","_うーん 
","うーん 
"
20312,"やはり 
","_男性 の ほう が 少ない 
","そう です ね 
"
20313,"宣伝 だっ たら ば サントリー だ と いう 意識 が ずーっと あり まし た の で 勉強 を し て サントリー など に 入っ たり し た こと も あり ます 
","_あ そう いう こと も あっ た ん です ね 
","あー そう な ん です ね 
"
20314,"えー そう いう もの を 収穫 する 喜び 
","_へえ 
","あー 
"
20315,"あと は お 友達 と お 食事 会 に 行く それ から えーと 旅行 です ね 旅行 が 好き な の で あのー 大体 ひと 月 に 一 回 ぐらい は 
","_あー いい です ね 
","あー そう な ん です ね 
"
20316,"スキー 山 スキー です ね 
","_あー 
","あー そう な ん です か 
"
20317,"体 が の 弱 さ を 持っ て まし た 生まれつき まし た 
","_うーん 
","あー そう な ん です か 
"
20318,"着付け を し たり 
","_あっ 
","あ はい 
"
20319,"今 で も 
","_そう な ん です か 
","あー そう な ん です か 
"
20320,"いつ も 早出 を する 
","_そー な ん です かー 
","あ そう な ん です か 
"
20321,"ほか に 
","_そう です か 
","あー そう な ん です か 
"
20322,"そう です ね 今 は あの ちょっと あの ピアノ を また 
","_ああ 
","あー はい はい はい はい はい 
"
20323,"えー そう いう 意味 で は その この 先生 が です ね 空手 は 教える けど 決して 暴力 を 振るう こと は まかり なら ん よ と いう こと で これ を 守れ なけれ ば 教え ない と いう こと で それ を 守っ て おり ます の で 未だ に けんか を する って こと も あり ませ ん 
","_ああ 
","あー 
"
20324,"えー やっ た と いう こと 
","_凄い です ね 
","あー 
"
20325,"それ が 
","_サムソナイト 
","あ 
"
20326,"えー 海 も 
","_のどか です ね 
","はー 
"
20327,"あのー まー ボランティア 
","_あー ボランティア 
","あー 
"
20328,"スキー も あー スキー 水泳 は 
","_いー ねー 
","あー 
"
20329,"一 日 の うち 二 時間 ぐらい で あと は 
","_あー 
","あー 
"
20330,"中々 面白く て 
","_へえ 
","あー はい はい 
"
20331,"仕事 を まだ 続け て やり たい な と 違う 仕事 を 続け て やり たい な と 
","_あー 違う 仕事 
","あー そう な ん です ね 
"
20332,"えー 最近 ちょっと お 友達 が 入院 し まし た の で お陰 様 で 彼女 が もう 何事 も なく 退院 が でき た こと が 一番 嬉しかっ た と 
","_それ は 良かっ た です ねー 
","あ 
"
20333,"はい 若い こと 頃 は お 花 と か お 茶 と か まー 一応 は 親 から 
","_一通り 
","あー そう な ん です ね 
"
20334,"いう こと で あのー それ を ずーっと 続け て おり まし て そう いう 仲間 が おり ます の で 未だ に そう いう 意味 で は 非常 に あのー 
","_羨ましい です 
","あー 
"
20335,"あと 
","_塗り絵 ゴム 飛び 缶蹴り 
","あー そう な ん です か 
"
20336,"ま 現在 その 先生 は 亡くなっ て しまい まし た けど 
","_あー そう な ん です か 
","あー そう な ん です か 
"
20337,"あの レース 編み を ちょこっと 
","_あっ 
","あ はい 
"
20338,"し 視察 に 来 た こと が 
","_あ 
","あ 
"
20339,"削っ て 木 を 削っ て 
","_あー 自分 達 で 作る 
","あー はい はい はい 
"
20340,"あと ドッジボール も し まし た ね 馬跳び 
","_あ ええ はい 
","あー はい はい はい 
"
20341,"趣味 も あり まし た し そう いう 意味 で は あのー 勉強 に なる こと が 多かっ た ん です が この ゴルフ って いう の は です ね 御 承知 か と 思い ます けれど も 非常 に あのー 自分 の です ね 体力 だけ じゃ なく て えー 自力 あー あの 頭 を 
","_あ 
","あー そう な ん です か 
"
20342,"えー 間違え ちゃ いけ ない 
","_はい たい 
","あー そう な ん です ね 
"
20343,"ある 美術 館 に は なるべく 行く よう に し て い ます 
","_あ いい です ねー 
","あー そう な ん です か 
"
20344,"好き な 音楽 だけ を 入れ て 
","_ああ マイ テープ 
","あー 
"
20345,"2 0 代 だいぶ 昔 の 話 です けれど も 2 0 代 の 後半 に 仲良し 3 人 組 で 女性 です が あの まー 安い 宿 を 使っ て 軽井沢 に 2 泊 の 
","_あ 
","あー 
"
20346,"良く な なり つつ ある と 
","_はい なり つつ ある ん です ね 
","あー そう な ん です か 
"
20347,"あんまり 来 て ほしく なかっ た と いう 感じ が あっ た ん です それ は なぜ か と いい ます と 
","_は いどう し て です か 
","あー そう な ん です か 
"
20348,"コピー が とても 気 に なっ て い 気 に なっ て で 
","_そう な ん です ね 
","あー そう な ん です ね 
"
20349,"順番 に 並ん で 
","_うーん 
","あー そう な ん です か 
"
20350,"あの ラグビー 部 の ある 学校 に 
","_えっ わざわざ 
","あ 
"
20351,"あの な ん です か ね 末っ子 だっ た し 何に も 
","_あ 
","あ そう な ん です ね 
"
20352,"のぼりくだり の かた が いらっしゃる から 進行 方向 左 あ 進行 わたくし の 場合 は 進行 方向 後ろ に 乗る と 
","_へえ 
","あー そう な ん です ね 
"
20353,"おとこ 男の子 みたい に 
","_あー 
","あ そう な ん です か 
"
20354,"申し訳 ない な って 思い ながら 美味しく いただき まし た 
","_あー そう です か はい 
","あー そう な ん です か 
"
20355,"それ で まー あのー 私 は 工業 高校 に ね 出 て ね 
","_ああ あ 
","あー 
"
